,abs,train_step,solver_step
4,2.330834150314331,29000,4
5,12.111228942871094,29000,5
6,3.784437656402588,29000,6
7,166.18841552734375,29000,7
8,2.413802146911621,29000,8
9,4.294968605041504,29000,9
10,3.0864574909210205,29000,10
11,4.574437618255615,29000,11
0,4.276049613952637,30000,0
1,1.502791166305542,30000,1
2,1.4031651020050049,30000,2
3,1.3558293581008911,30000,3
4,0.8104844093322754,30000,4
5,1.4238139390945435,30000,5
6,0.4773990213871002,30000,6
7,4.267800331115723,30000,7
8,0.9738987684249878,30000,8
9,3.13399338722229,30000,9
10,1.5313299894332886,30000,10
11,12.82832145690918,30000,11
0,4.465996742248535,31000,0
1,2.1654105186462402,31000,1
2,7.7024993896484375,31000,2
3,27.089250564575195,31000,3
4,6.563521862030029,31000,4
5,9.082207679748535,31000,5
6,2.6977293491363525,31000,6
7,5.483091831207275,31000,7
8,7.862617492675781,31000,8
9,30.03402328491211,31000,9
10,8.571405410766602,31000,10
11,26.058927536010742,31000,11
0,3.546858787536621,32000,0
1,3.025952100753784,32000,1
2,2.1187779903411865,32000,2
3,1.5413627624511719,32000,3
4,2.5219500064849854,32000,4
5,3.66914439201355,32000,5
6,3.2134883403778076,32000,6
7,3.186251640319824,32000,7
8,1.9608937501907349,32000,8
9,1.2646546363830566,32000,9
10,8.004470825195312,32000,10
11,2.5544328689575195,32000,11
0,6.097146987915039,33000,0
1,2.069141149520874,33000,1
2,3.1953933238983154,33000,2
3,1.8739665746688843,33000,3
4,2.613130569458008,33000,4
5,5.708797931671143,33000,5
6,3.3513543605804443,33000,6
7,7.204293727874756,33000,7
8,7.699582099914551,33000,8
9,5.17279052734375,33000,9
10,8.08361530303955,33000,10
11,3.397216796875,33000,11
0,5.236329555511475,34000,0
1,3.8571090698242188,34000,1
2,1.819585919380188,34000,2
3,1.3316340446472168,34000,3
4,1.826709270477295,34000,4
5,6.532232284545898,34000,5
6,2.0838844776153564,34000,6
7,3.6772682666778564,34000,7
8,1.0742785930633545,34000,8
9,2.686131715774536,34000,9
10,1.634954571723938,34000,10
11,19.02484893798828,34000,11
0,4.287825584411621,35000,0
1,1.7438503503799438,35000,1
2,0.7787694334983826,35000,2
3,0.47143182158470154,35000,3
4,1.5132791996002197,35000,4
5,0.3415071964263916,35000,5
6,0.3041534423828125,35000,6
7,2.0470211505889893,35000,7
8,0.9420576095581055,35000,8
9,1.7498750686645508,35000,9
10,3.319124460220337,35000,10
11,1.0388259887695312,35000,11
0,4.02697229385376,36000,0
1,2.395081043243408,36000,1
2,1.2726304531097412,36000,2
3,0.6500356793403625,36000,3
4,0.48399630188941956,36000,4
5,2.715898036956787,36000,5
6,0.2326316386461258,36000,6
7,1.68122136592865,36000,7
8,12.276678085327148,36000,8
9,6.734058380126953,36000,9
10,12.348576545715332,36000,10
11,32.787506103515625,36000,11
0,3.751704692840576,37000,0
1,2.8194799423217773,37000,1
2,2.9176394939422607,37000,2
3,2.6899561882019043,37000,3
4,31.466611862182617,37000,4
5,2.899334192276001,37000,5
6,11.90981674194336,37000,6
7,22.67809295654297,37000,7
8,19.65787696838379,37000,8
9,219.44134521484375,37000,9
10,11.845222473144531,37000,10
11,12.866901397705078,37000,11
0,4.663130283355713,38000,0
1,3.0631096363067627,38000,1
2,2.075397253036499,38000,2
3,0.8161305785179138,38000,3
4,1.0777279138565063,38000,4
5,0.2825578451156616,38000,5
6,0.6904416084289551,38000,6
7,10.417020797729492,38000,7
8,1.599016547203064,38000,8
9,0.7353733777999878,38000,9
10,3.730992078781128,38000,10
11,6.865668296813965,38000,11
0,3.850130796432495,39000,0
1,2.1843316555023193,39000,1
2,1.0930092334747314,39000,2
3,1.442038893699646,39000,3
4,1.0700018405914307,39000,4
5,1.0483733415603638,39000,5
6,2.0363054275512695,39000,6
7,0.9504180550575256,39000,7
8,34.25357437133789,39000,8
9,1.6202704906463623,39000,9
10,3.5968425273895264,39000,10
11,6.9819512367248535,39000,11
0,3.7510251998901367,40000,0
1,2.801957607269287,40000,1
2,3.5634772777557373,40000,2
3,2.055499792098999,40000,3
4,5.303001880645752,40000,4
5,5.8462138175964355,40000,5
6,4.730606555938721,40000,6
7,3.522099256515503,40000,7
8,3.2610602378845215,40000,8
9,3.494692087173462,40000,9
10,2.439858913421631,40000,10
11,19.73602867126465,40000,11
0,3.8367626667022705,41000,0
1,1.6257007122039795,41000,1
2,0.796338677406311,41000,2
3,0.2800180912017822,41000,3
4,0.7123629450798035,41000,4
5,1.568395733833313,41000,5
6,0.8049271106719971,41000,6
7,0.8682571053504944,41000,7
8,1.3850317001342773,41000,8
9,0.6194543242454529,41000,9
10,2.3208134174346924,41000,10
11,1.6567672491073608,41000,11
0,3.913935422897339,42000,0
1,2.4551916122436523,42000,1
2,3.041093349456787,42000,2
3,1.2303917407989502,42000,3
4,2.018347978591919,42000,4
5,2.086784839630127,42000,5
6,3.641775369644165,42000,6
7,12.166152954101562,42000,7
8,8.645828247070312,42000,8
9,7.253809928894043,42000,9
10,20.66039276123047,42000,10
11,3.845046043395996,42000,11
0,3.967068672180176,43000,0
1,2.8241212368011475,43000,1
2,2.3896291255950928,43000,2
3,4.089965343475342,43000,3
4,1.114626169204712,43000,4
5,2.272014617919922,43000,5
6,2.817063570022583,43000,6
7,1.827702522277832,43000,7
8,4.659955978393555,43000,8
9,7.530007839202881,43000,9
10,18.60698699951172,43000,10
11,8.746621131896973,43000,11
0,3.8466074466705322,44000,0
1,2.024054765701294,44000,1
2,1.8977137804031372,44000,2
3,2.650451421737671,44000,3
4,1.2885624170303345,44000,4
5,1.6842477321624756,44000,5
6,0.9717851281166077,44000,6
7,1.015904426574707,44000,7
8,1.879468321800232,44000,8
9,0.9601145386695862,44000,9
10,0.8280014991760254,44000,10
11,2.121175527572632,44000,11
0,4.96290397644043,45000,0
1,1.624454379081726,45000,1
2,2.4056928157806396,45000,2
3,1.1023188829421997,45000,3
4,1.392330527305603,45000,4
5,1.0823581218719482,45000,5
6,0.552391767501831,45000,6
7,11.480071067810059,45000,7
8,1.6830416917800903,45000,8
